TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
thyroid-adenoma-nodule-goitre-hyalinizing_trabecular_tumour	thyroid-adenoma-nodule-goitre-hyalinizing_trabecular_tumour	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
endometrium-other-adenomyoma	endometrium-other-adenomyoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_prolymphocytic_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-T_cell_prolymphocytic_leukaemia	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
B_cell_lymphoma_unclassifiable_with_features_intermediate_between_DLBCL_and_Burkitt_lymphoma	B_cell_lymphoma_unclassifiable_with_features_intermediate_between_DLBCL_and_Burkitt_lymphoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
submaxillary	submaxillary	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
follicular_dendritic_cell_sarcoma	follicular_dendritic_cell_sarcoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
gastrointestinal_tract_(site_indeterminate)-carcinoma-adenocarcinoma	gastrointestinal_tract_(site_indeterminate)-carcinoma-adenocarcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-breast-other-nevus_sebaceous	skin-breast-other-nevus_sebaceous	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-follicular_dendritic_cell_sarcoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-follicular_dendritic_cell_sarcoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
lipoblastoma	lipoblastoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
salivary_gland-lymph_node-carcinoma-adenoid_cystic_carcinoma	salivary_gland-lymph_node-carcinoma-adenoid_cystic_carcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
thyroid-adenoma-nodule-goitre-Hurthle_cell_tumour	thyroid-adenoma-nodule-goitre-Hurthle_cell_tumour	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-scalp-other-nevus_sebaceous	skin-scalp-other-nevus_sebaceous	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
minor	minor	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-breast-other-lichenoid_keratosis	skin-breast-other-lichenoid_keratosis	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-ear-other-nevus_sebaceous	skin-ear-other-nevus_sebaceous	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
salivary_gland-tongue-carcinoma-cribriform_adenocarcinoma	salivary_gland-tongue-carcinoma-cribriform_adenocarcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
urinary_tract-renal_pelvis-carcinoma	urinary_tract-renal_pelvis-carcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
sphenoid_sinus	sphenoid_sinus	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
lung-right_upper_lobe-carcinoma-acinar_adenocarcinoma	lung-right_upper_lobe-carcinoma-acinar_adenocarcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
Hurthle_cell_tumour	Hurthle_cell_tumour	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-face-benign_melanocytic_nevus	skin-face-benign_melanocytic_nevus	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
cribriform_adenocarcinoma	cribriform_adenocarcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
haematopoietic_and_lymphoid_tissue-eye-lymphoid_neoplasm-marginal_zone_lymphoma	haematopoietic_and_lymphoid_tissue-eye-lymphoid_neoplasm-marginal_zone_lymphoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
autonomic_ganglia-abdomen-paraganglioma-malignant	autonomic_ganglia-abdomen-paraganglioma-malignant	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-head_neck-other-keratoacanthoma	skin-head_neck-other-keratoacanthoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
ovary-adenoma-adenofibroma	ovary-adenoma-adenofibroma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-primary_effusion_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-primary_effusion_lymphoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-trunk-carcinoma-squamous_cell_carcinoma	skin-trunk-carcinoma-squamous_cell_carcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-arm-malignant_melanoma-nodular	skin-arm-malignant_melanoma-nodular	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
malignant_histiocytosis	malignant_histiocytosis	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
salivary_gland-sphenoid_sinus-carcinoma-adenoid_cystic_carcinoma	salivary_gland-sphenoid_sinus-carcinoma-adenoid_cystic_carcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
cervical_intraepithelial_neoplasia_Grade_II	cervical_intraepithelial_neoplasia_Grade_II	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-foot-benign_melanocytic_nevus-melanocytic_tumour	skin-foot-benign_melanocytic_nevus-melanocytic_tumour	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-forearm-benign_melanocytic_nevus-Spitz	skin-forearm-benign_melanocytic_nevus-Spitz	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
haematopoietic_and_lymphoid_tissue-ocular_adnexa-lymphoid_neoplasm-MALT_lymphoma	haematopoietic_and_lymphoid_tissue-ocular_adnexa-lymphoid_neoplasm-MALT_lymphoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
infratentorial	infratentorial	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
central_nervous_system-sella_turcica-glioma-astrocytoma_Grade_I	central_nervous_system-sella_turcica-glioma-astrocytoma_Grade_I	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
lichenoid_keratosis	lichenoid_keratosis	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
central_nervous_system-temporal_lobe-other-dysembryoplastic_neuroepithelial_tumour	central_nervous_system-temporal_lobe-other-dysembryoplastic_neuroepithelial_tumour	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
ganglioglioma-dysembryoplastic_neuroepithelial_tumour	ganglioglioma-dysembryoplastic_neuroepithelial_tumour	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-forearm-other-lichenoid_keratosis	skin-forearm-other-lichenoid_keratosis	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
skin-adnexal_tumour-syringocystadenoma_papilliferum	skin-adnexal_tumour-syringocystadenoma_papilliferum	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
kidney-Wilms_tumour-bilateral	kidney-Wilms_tumour-bilateral	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
upper_aerodigestive_tract-mouth-other-leukoplakia-hyperplakia-erythroplakia	upper_aerodigestive_tract-mouth-other-leukoplakia-hyperplakia-erythroplakia	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
testis-germ_cell_tumour-choriocarcinoma	testis-germ_cell_tumour-choriocarcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
large_intestine-other-neoplasm	large_intestine-other-neoplasm	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
hyalinizing_trabecular_tumour	hyalinizing_trabecular_tumour	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
bone-femur-osteosarcoma	bone-femur-osteosarcoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
Peutz-Jeghers_polyp	Peutz-Jeghers_polyp	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
lung-carcinoma-lymphoepithelioma_like_carcinoma	lung-carcinoma-lymphoepithelioma_like_carcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
haematopoietic_and_lymphoid_tissue-abdomen-lymphoid_neoplasm-Burkitt_lymphoma	haematopoietic_and_lymphoid_tissue-abdomen-lymphoid_neoplasm-Burkitt_lymphoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
haematopoietic_and_lymphoid_tissue-thyroid-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-thyroid-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
central_nervous_system-pineal_gland-primitive_neuroectodermal_tumour-medulloblastoma-pineoblastoma	central_nervous_system-pineal_gland-primitive_neuroectodermal_tumour-medulloblastoma-pineoblastoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
bone-tibia-osteosarcoma-chondroblastic	bone-tibia-osteosarcoma-chondroblastic	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
lung-bronchus-carcinoma-adenoid_cystic_carcinoma	lung-bronchus-carcinoma-adenoid_cystic_carcinoma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
myoepithelioma	myoepithelioma	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
buccal	buccal	0.999999999969704	-3.02959533912618e-11	5	0	0	20	16828
upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-adenocarcinoma	upper_aerodigestive_tract-sinonasal_and_nasal_cavity-carcinoma-adenocarcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
central_nervous_system-cerebellum-glioma-astrocytoma_Grade_III	central_nervous_system-cerebellum-glioma-astrocytoma_Grade_III	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
ovary-adenoma-Brenner_tumour	ovary-adenoma-Brenner_tumour	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
lung-carcinoma-micropapillary_adenocarcinoma	lung-carcinoma-micropapillary_adenocarcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
lung-carcinoma-pleomorphic_carcinoma	lung-carcinoma-pleomorphic_carcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
genital_tract-extragonadal-germ_cell_tumour-non_seminoma	genital_tract-extragonadal-germ_cell_tumour-non_seminoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
choroid_plexus	choroid_plexus	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
intradermal	intradermal	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-precursor_T_cell_lymphoblastic_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-precursor_T_cell_lymphoblastic_lymphoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
NK_cell_leukaemia	NK_cell_leukaemia	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
cervical_intraepithelial_neoplasia_Grade_III	cervical_intraepithelial_neoplasia_Grade_III	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
chiasm	chiasm	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
parathyroid-hyperplasia	parathyroid-hyperplasia	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
central_nervous_system-supratentorial-primitive_neuroectodermal_tumour-medulloblastoma	central_nervous_system-supratentorial-primitive_neuroectodermal_tumour-medulloblastoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
stomach-carcinoid-endocrine_tumour	stomach-carcinoid-endocrine_tumour	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
epithelioid_sarcoma	epithelioid_sarcoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
skin-shoulder-carcinoma-basal_cell_carcinoma	skin-shoulder-carcinoma-basal_cell_carcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
large_intestine-colon-carcinoid-endocrine_tumour	large_intestine-colon-carcinoid-endocrine_tumour	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
bone-chondrosarcoma-dedifferentiated	bone-chondrosarcoma-dedifferentiated	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
large_intestine-left-carcinoma-adenocarcinoma	large_intestine-left-carcinoma-adenocarcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-NK_cell_leukaemia	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-NK_cell_leukaemia	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
skin-ear-carcinoma-basal_cell_carcinoma	skin-ear-carcinoma-basal_cell_carcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
kidney-carcinoma-renal_cell_carcinoma_unclassified	kidney-carcinoma-renal_cell_carcinoma_unclassified	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
lung-carcinoma-blastoma	lung-carcinoma-blastoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
upper_aerodigestive_tract-mouth-carcinoma-basal_cell_carcinoma	upper_aerodigestive_tract-mouth-carcinoma-basal_cell_carcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
central_nervous_system-cerebellum-glioma-astrocytoma_Grade_IV	central_nervous_system-cerebellum-glioma-astrocytoma_Grade_IV	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
large_intestine-right-carcinoma-adenocarcinoma	large_intestine-right-carcinoma-adenocarcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
kidney-carcinoma-clear_cell_papillary_renal_cell_carcinoma	kidney-carcinoma-clear_cell_papillary_renal_cell_carcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
small_intestine-carcinoma-adenocarcinoma	small_intestine-carcinoma-adenocarcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
ovary-germ_cell_tumour-mixed	ovary-germ_cell_tumour-mixed	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
melanocytic_tumour	melanocytic_tumour	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
mesenchymal	mesenchymal	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
carcinosarcoma	carcinosarcoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
central_nervous_system-cerebellum-glioma-astrocytoma_Grade_II	central_nervous_system-cerebellum-glioma-astrocytoma_Grade_II	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
osteoblastic	osteoblastic	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
elbow	elbow	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
cervix-in_situ_neoplasm-cervical_intraepithelial_neoplasia_Grade_III	cervix-in_situ_neoplasm-cervical_intraepithelial_neoplasia_Grade_III	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
metaplasia	metaplasia	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
skin-abdomen-malignant_melanoma-superficial_spreading	skin-abdomen-malignant_melanoma-superficial_spreading	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
renal_cell_carcinoma_unclassified	renal_cell_carcinoma_unclassified	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
pancreas-carcinoid-endocrine_tumour-gastrinoma	pancreas-carcinoid-endocrine_tumour-gastrinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-MALT_lymphoma	haematopoietic_and_lymphoid_tissue-lymph_node-lymphoid_neoplasm-MALT_lymphoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
eye-conjunctiva-malignant_melanoma	eye-conjunctiva-malignant_melanoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
testis-germ_cell_tumour-teratoma	testis-germ_cell_tumour-teratoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
micropapillary_adenocarcinoma	micropapillary_adenocarcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
clear_cell	clear_cell	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
skin-shoulder-malignant_melanoma-superficial_spreading	skin-shoulder-malignant_melanoma-superficial_spreading	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
clear_cell_papillary_renal_cell_carcinoma	clear_cell_papillary_renal_cell_carcinoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
bone-rib-chondrosarcoma-peripheral	bone-rib-chondrosarcoma-peripheral	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-non_functioning	adrenal_gland-adrenal_gland-adrenal_cortical_adenoma-non_functioning	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
soft_tissue-fibrous_tissue_and_uncertain_origin-epithelioid_sarcoma	soft_tissue-fibrous_tissue_and_uncertain_origin-epithelioid_sarcoma	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
frontoparietal	frontoparietal	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
skin-back-malignant_melanoma-nodular	skin-back-malignant_melanoma-nodular	0.999999999969734	-3.02662553564674e-11	10	0	0	20	16828
pleura-mesothelioma-biphasic	pleura-mesothelioma-biphasic	0.999999999969775	-3.02253558364702e-11	76	0	0	20	16828
midbrain	midbrain	0.999999999970263	-2.97370832544662e-11	47	0	0	20	16828
central_nervous_system-brain-glioma-oligoastrocytoma	central_nervous_system-brain-glioma-oligoastrocytoma	0.999999999970263	-2.97370832544662e-11	47	0	0	20	16828
haematopoietic_and_lymphoid_tissue-breast-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-breast-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	0.999999999970263	-2.97370832544662e-11	47	0	0	20	16828
haematopoietic_and_lymphoid_tissue-pharynx-haematopoietic_neoplasm-blastic_plasmacytoid_dendritic_cell_neoplasm	haematopoietic_and_lymphoid_tissue-pharynx-haematopoietic_neoplasm-blastic_plasmacytoid_dendritic_cell_neoplasm	0.999999999970263	-2.97370832544662e-11	47	0	0	20	16828
ear	ear	0.999999999970771	-2.92286058322047e-11	624	0	0	20	16828
upper_aerodigestive_tract-pharynx-carcinoma-nasopharyngeal_carcinoma	upper_aerodigestive_tract-pharynx-carcinoma-nasopharyngeal_carcinoma	0.999999999971392	-2.86076386991273e-11	1425	0	0	20	16828
nasopharyngeal_carcinoma	nasopharyngeal_carcinoma	0.999999999971392	-2.86076386991273e-11	1425	0	0	20	16828
craniopharyngioma	craniopharyngioma	0.999999999971605	-2.83952181041627e-11	401	0	0	20	16828
craniopharyngeal_duct	craniopharyngeal_duct	0.999999999971605	-2.83952181041627e-11	401	0	0	20	16828
lobular_carcinoma	lobular_carcinoma	0.999999999971849	-2.81507441187978e-11	763	0	0	20	16828
breast-carcinoma-lobular_carcinoma	breast-carcinoma-lobular_carcinoma	0.999999999971849	-2.81507441187978e-11	763	0	0	20	16828
upper_back	upper_back	0.99999999997233	-2.76698263978888e-11	328	0	0	20	16828
fibula	fibula	0.999999999972758	-2.72415656154655e-11	387	0	0	20	16828
shoulder	shoulder	0.999999999972758	-2.72415656154655e-11	387	0	0	20	16828
central_nervous_system-spinal_cord-atypical_teratoid-rhabdoid_tumour	central_nervous_system-spinal_cord-atypical_teratoid-rhabdoid_tumour	0.999999999973179	-2.68205782409219e-11	60	0	0	20	16828
Barrett_oesophagus	Barrett_oesophagus	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_II	central_nervous_system-parietal_lobe-glioma-astrocytoma_Grade_II	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
ulcerative_colitis	ulcerative_colitis	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-MALT_lymphoma	haematopoietic_and_lymphoid_tissue-lymphoid_neoplasm-MALT_lymphoma	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
skin-face-adnexal_tumour-malignant_adnexal_tumour	skin-face-adnexal_tumour-malignant_adnexal_tumour	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
pituitary-adenoma-multihormonal	pituitary-adenoma-multihormonal	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
bone-femur-osteosarcoma-osteoblastic	bone-femur-osteosarcoma-osteoblastic	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
salivary_gland-nasal_cavity-carcinoma-adenoid_cystic_carcinoma	salivary_gland-nasal_cavity-carcinoma-adenoid_cystic_carcinoma	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
haematopoietic_and_lymphoid_tissue-small_intestine-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	haematopoietic_and_lymphoid_tissue-small_intestine-lymphoid_neoplasm-diffuse_large_B_cell_lymphoma	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
thymus-thyroid-other-spindle_epithelial_tumour_with_thymus_like_differentiation	thymus-thyroid-other-spindle_epithelial_tumour_with_thymus_like_differentiation	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
stomach-carcinoma-mixed_adenosquamous_carcinoma	stomach-carcinoma-mixed_adenosquamous_carcinoma	0.999999999973415	-2.65851720475705e-11	7	0	0	20	16828
